ENSG00000134308	1.0
ENSG00000196968	1.0
ENSG00000134440	1.0
ENSG00000131389	1.0
ENSG00000125505	1.0
ENSG00000124422	1.0
ENSG00000104341	1.0
ENSG00000109736	1.0
ENSG00000062485	1.0
ENSG00000258947	1.0
ENSG00000103035	1.0
ENSG00000131828	1.0
ENSG00000137076	1.0
ENSG00000102265	1.0
ENSG00000136238	1.0
ENSG00000196923	1.0
ENSG00000136279	1.0
ENSG00000136485	1.0
ENSG00000136682	1.0
ENSG00000136810	1.0
ENSG00000075618	1.0
ENSG00000137312	1.0
ENSG00000103051	1.0
ENSG00000137404	1.0
ENSG00000137776	1.0
ENSG00000136450	1.0
ENSG00000241244	1.0
ENSG00000135245	1.0
ENSG00000134590	1.0
ENSG00000131504	1.0
ENSG00000131653	1.0
ENSG00000162433	1.0
ENSG00000105063	1.0
ENSG00000162613	1.0
ENSG00000009335	1.0
ENSG00000196154	1.0
ENSG00000189091	1.0
ENSG00000138798	1.0
ENSG00000188976	1.0
ENSG00000033050	1.0
ENSG00000188677	1.0
ENSG00000139289	1.0
ENSG00000077549	1.0
ENSG00000187109	1.0
ENSG00000139697	1.0
ENSG00000186918	1.0
ENSG00000256940	1.0
ENSG00000140350	1.0
ENSG00000140374	1.0
ENSG00000078369	1.0
ENSG00000140464	1.0
ENSG00000140478	1.0
ENSG00000186352	1.0
ENSG00000140553	1.0
ENSG00000138107	1.0
ENSG00000140521	1.0
ENSG00000140575	1.0
ENSG00000142657	1.0
ENSG00000141456	1.0
ENSG00000242372	1.0
ENSG00000141526	1.0
ENSG00000141562	1.0
ENSG00000185359	1.0
ENSG00000101367	1.0
ENSG00000101365	1.0
ENSG00000142634	1.0
ENSG00000142669	1.0
ENSG00000143847	1.0
ENSG00000143252	1.0
ENSG00000143369	1.0
ENSG00000185182	1.0
ENSG00000162734	1.0
ENSG00000079785	1.0
ENSG00000143570	1.0
ENSG00000079805	1.0
ENSG00000140939	1.0
ENSG00000158019	1.0
ENSG00000144028	1.0
ENSG00000141279	1.0
ENSG00000244509	1.0
ENSG00000144320	1.0
ENSG00000028528	1.0
ENSG00000145040	1.0
ENSG00000184056	1.0
ENSG00000270505	1.0
ENSG00000145730	1.0
ENSG00000145833	1.0
ENSG00000145860	1.0
ENSG00000183629	1.0
ENSG00000183258	1.0
ENSG00000146376	1.0
ENSG00000081760	1.0
ENSG00000182944	1.0
ENSG00000182718	1.0
ENSG00000147140	1.0
ENSG00000147416	1.0
ENSG00000181458	1.0
ENSG00000147650	1.0
ENSG00000149136	1.0
ENSG00000100804	1.0
ENSG00000149782	1.0
ENSG00000029153	1.0
ENSG00000155229	1.0
ENSG00000151694	1.0
ENSG00000026508	1.0
ENSG00000152332	1.0
ENSG00000152556	1.0
ENSG00000082898	1.0
ENSG00000153113	1.0
ENSG00000153187	1.0
ENSG00000153214	1.0
ENSG00000100401	1.0
ENSG00000100644	1.0
ENSG00000026025	1.0
ENSG00000156261	1.0
ENSG00000181019	1.0
ENSG00000011009	1.0
ENSG00000156642	1.0
ENSG00000180304	1.0
ENSG00000157193	1.0
ENSG00000157450	1.0
ENSG00000078618	1.0
ENSG00000101266	1.0
ENSG00000157483	1.0
ENSG00000166949	1.0
ENSG00000179335	1.0
ENSG00000159202	1.0
ENSG00000179218	1.0
ENSG00000178802	1.0
ENSG00000159352	1.0
ENSG00000158710	1.0
ENSG00000084754	1.0
ENSG00000159720	1.0
ENSG00000085117	1.0
ENSG00000247095	1.0
ENSG00000160211	1.0
ENSG00000247596	1.0
ENSG00000160410	1.0
ENSG00000160789	1.0
ENSG00000100092	1.0
ENSG00000161013	1.0
ENSG00000161642	1.0
ENSG00000158864	1.0
ENSG00000175826	1.0
ENSG00000159167	1.0
ENSG00000158941	1.0
ENSG00000084090	1.0
ENSG00000085733	1.0
ENSG00000162909	1.0
ENSG00000178209	1.0
ENSG00000248098	1.0
ENSG00000177963	1.0
ENSG00000177885	1.0
ENSG00000163516	1.0
ENSG00000099364	1.0
ENSG00000177731	1.0
ENSG00000163931	1.0
ENSG00000085377	1.0
ENSG00000177453	1.0
ENSG00000177150	1.0
ENSG00000164096	1.0
ENSG00000177119	1.0
ENSG00000176171	1.0
ENSG00000161958	1.0
ENSG00000175931	1.0
ENSG00000100029	1.0
ENSG00000164687	1.0
ENSG00000159399	1.0
ENSG00000166963	1.0
ENSG00000022277	1.0
ENSG00000165119	1.0
ENSG00000175203	1.0
ENSG00000165458	1.0
ENSG00000013563	1.0
ENSG00000165637	1.0
ENSG00000165672	1.0
ENSG00000087191	1.0
ENSG00000165704	1.0
ENSG00000165733	1.0
ENSG00000094914	1.0
ENSG00000166171	1.0
ENSG00000166333	1.0
ENSG00000166411	1.0
ENSG00000087263	1.0
ENSG00000092201	1.0
ENSG00000087274	1.0
ENSG00000174791	1.0
ENSG00000174231	1.0
ENSG00000138071	1.0
ENSG00000164889	1.0
ENSG00000166477	1.0
ENSG00000087470	1.0
ENSG00000170633	1.0
ENSG00000088826	1.0
ENSG00000015479	1.0
ENSG00000171720	1.0
ENSG00000089154	1.0
ENSG00000167721	1.0
ENSG00000167770	1.0
ENSG00000172939	1.0
ENSG00000170949	1.0
ENSG00000091542	1.0
ENSG00000250687	1.0
ENSG00000168209	1.0
